,Title,Artist,track_id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,explicit,Popularity,Release_Year,billboard_hot_100
4445,make your mind up,moon taxi,4EAoAeIwUUvevkPLvhwTpx,0.746,0.8390000000000001,9.0,-4.1560000000000015,0.0,0.0298,0.0046,9.31e-05,0.0897,0.757,121.923,213067.0,4.0,0.0,45.0,2015.0,0
4446,"signed, sealed, delivered (i'm yours)",stevie wonder,2eF8pWbiivYsYRpbntYsnc,0.675,0.597,5.0,-11.329,1.0,0.0337,0.0534,0.0,0.0986,0.828,108.875,161160.0,4.0,0.0,77.0,1970.0,0
4447,ain't no mountain high enough - stereo version,marvin gaye,0gFbmvmvMtU9UEbt39Vw3b,0.6679999999999999,0.828,7.0,-6.517,1.0,0.0616,0.249,7.21e-06,0.162,0.755,129.285,147267.0,4.0,0.0,19.0,2019.0,0
4448,you sexy thing,hot chocolate,714hERk9U1W8FMYkoC83CO,0.7909999999999999,0.7340000000000001,5.0,-5.464,1.0,0.0633,0.523,0.00165,0.16699999999999998,0.962,105.854,244920.0,4.0,1.0,74.0,1975.0,0
4449,baby love,the supremes,5uES1C2NgkdrNHiCwf9jRr,0.595,0.643,5.0,-9.275,1.0,0.0365,0.76,0.0,0.5379999999999999,0.73,135.63299999999998,158040.0,4.0,0.0,69.0,1964.0,0
4450,(what a) wonderful world,sam cooke,2g2GkH3vZHk4lWzBjgQ6nY,0.691,0.507,11.0,-10.23,1.0,0.0343,0.627,0.0,0.457,0.885,128.518,125440.0,4.0,0.0,70.0,2000.0,0
4451,abc,the jackson 5,6wDviYDtmSDZ0S6TVMM9Vc,0.715,0.6779999999999999,8.0,-11.842,1.0,0.0475,0.486,0.000192,0.15,0.947,94.769,177733.0,4.0,0.0,66.0,1970.0,0
4452,heatwave,martha reeves & the vandellas,6XCceglGmWyxLw27luMMgd,0.5429999999999999,0.856,0.0,-3.622,0.0,0.05,0.569,0.00938,0.267,0.852,82.946,169533.0,4.0,0.0,0.0,2013.0,0
4453,lovely day,bill withers,0bRXwKfigvpKZUurwqAlEh,0.69,0.6509999999999999,9.0,-8.267000000000001,1.0,0.0324,0.292,0.00241,0.105,0.706,97.918,254560.0,4.0,0.0,77.0,1977.0,0
4454,let's stay together,al green,63xdwScd1Ai1GigAwQxE8y,0.7559999999999999,0.397,7.0,-10.701,0.0,0.0522,0.57,0.0115,0.0542,0.507,101.985,199396.0,4.0,0.0,76.0,1972.0,0
4455,sir duke,stevie wonder,4pNiE4LCVV74vfIBaUHm1b,0.588,0.568,6.0,-9.766,1.0,0.0672,0.16,0.0,0.0792,0.952,106.938,232760.0,4.0,0.0,73.0,1976.0,0
4456,i can see clearly now - edit,johnny nash,0DcrhZ12WcCqruCs8ibXSf,0.6809999999999999,0.373,2.0,-13.2,1.0,0.0568,0.633,0.00113,0.0751,0.623,123.423,164733.0,4.0,0.0,70.0,1972.0,0
4457,get up offa that thing,james brown,0nyrltZrQGAJMBZc1bYvuQ,0.883,0.664,4.0,-10.395,1.0,0.411,0.225,2.3e-06,0.941,0.8,118.104,250200.0,4.0,0.0,25.0,1991.0,0
4459,i'll take you there,the staple singers,5YLnfy7R2kueN0BRPkjiEG,0.846,0.595,0.0,-8.372,1.0,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,196827.0,4.0,0.0,70.0,2007.0,0
4460,snatching it back,clarence carter,58IiROv3C3SPnYEmx8zxcE,0.6679999999999999,0.687,1.0,-9.999,1.0,0.0552,0.534,3.3e-05,0.233,0.919,101.854,170160.0,4.0,1.0,44.0,2007.0,0
4461,please mr. postman - stereo version,the marvelettes,5fNDP3NTdE69szQHUl4fFr,0.7809999999999999,0.8370000000000001,2.0,-5.245,1.0,0.0325,0.711,6.69e-06,0.0565,0.961,120.586,149400.0,4.0,0.0,56.0,2009.0,0
4463,mama said - rerecorded version,the shirelles,5rrXkymfQdhNBgBZ3BUVbB,0.762,0.528,8.0,-6.789,0.0,0.0335,0.0573,0.0,0.281,0.933,140.403,129613.0,4.0,0.0,51.0,2008.0,0
4464,who's lovin' you,the jackson 5,50Q0kzr8hGGUG0yA9PdF3c,0.36,0.413,7.0,-6.942,1.0,0.0294,0.767,1.29e-05,0.197,0.35,81.111,240187.0,3.0,0.0,0.0,2009.0,0
4465,one fine day,the chiffons,6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1.0,-2.685,1.0,0.128,0.488,7.34e-06,0.8140000000000001,0.599,177.13,128200.0,4.0,1.0,62.0,2004.0,0
4466,california soul,marlena shaw,0OwvrdjaJOypNsNQHyBWE5,0.513,0.826,8.0,-8.407,0.0,0.0574,0.555,3.48e-05,0.366,0.539,94.582,177227.0,4.0,0.0,68.0,1969.0,0
4467,you beat me to the punch,mary wells,4Sz8zFchpHQVQVqVyGz5Jb,0.75,0.398,11.0,-14.515999999999998,0.0,0.0466,0.605,0.0,0.18,0.961,113.516,165333.0,4.0,1.0,52.0,1962.0,0
4468,how sweet it is (to be loved by you),jr. walker & the all stars,5Rb211KhnOhLLXPpt8awxU,0.611,0.645,1.0,-8.254,1.0,0.0634,0.724,0.0,0.715,0.748,125.156,182440.0,4.0,0.0,57.0,1966.0,0
4469,the rubberband man,the spinners,13Mzsb8VzRSZ5w3pM48cn6,0.8009999999999999,0.446,10.0,-14.605,1.0,0.0735,0.74,0.038,0.0832,0.925,97.898,213000.0,4.0,0.0,68.0,1976.0,0
4470,you are my heart,rex williams,0Ky98GMSlZQdctbAhU3I0Z,0.664,0.6809999999999999,7.0,-7.457999999999997,1.0,0.0366,0.481,0.0232,0.225,0.604,97.501,193000.0,4.0,0.0,0.0,2008.0,0
4471,"mixed-up, shook-up girl",patty & the emblems,1pVFchEqnrpIEtuGrB4srT,0.597,0.47,5.0,-10.207,1.0,0.033,0.248,0.0,0.127,0.615,128.8,126920.0,4.0,0.0,44.0,2001.0,0
4472,can you get to that,funkadelic,2liDEMyPVzDDLXKUnyiznA,0.6890000000000001,0.83,8.0,-8.774,1.0,0.0954,0.539,0.0,0.0882,0.815,140.732,171560.0,4.0,0.0,49.0,1971.0,0
4473,no particular place to go - single version,chuck berry,6LZL320QgrYsZSIT2xwzIg,0.494,0.767,7.0,-10.615,1.0,0.0618,0.698,0.000909,0.162,0.981,129.736,160707.0,4.0,0.0,31.0,1982.0,0
4474,twist and shout,the isley brothers,0URp9jOJtiWKR1AfMGH2Qj,0.774,0.8109999999999999,5.0,-6.526,1.0,0.0355,0.65,0.0,0.0736,0.963,123.351,155400.0,4.0,0.0,36.0,1962.0,0
4475,cissy strut,the meters,7b8s4Z0abQQ4x4jpct4GjR,0.521,0.799,0.0,-11.993,1.0,0.097,0.106,0.732,0.332,0.7090000000000001,175.921,185227.0,4.0,0.0,58.0,1995.0,0
4476,"shout, pts. 1 & 2",the isley brothers,2ZNTPtYmAhN9vCwnAgqKn1,0.489,0.866,10.0,-7.433,1.0,0.0933,0.753,0.0,0.8759999999999999,0.416,138.63,268560.0,4.0,1.0,61.0,1959.0,0
4477,get ready,the temptations,676Rf0qIOh2gKNEl9TnCOx,0.59,0.737,7.0,-5.867000000000001,1.0,0.0384,0.404,0.0,0.108,0.877,132.966,164160.0,4.0,0.0,64.0,1966.0,0
4478,dancing in the street - single version,martha reeves & the vandellas,5wJcMwXuy1x6EatowWOxha,0.601,0.828,11.0,-5.268,0.0,0.0453,0.108,2.35e-06,0.106,0.618,125.945,159000.0,4.0,0.0,57.0,2008.0,0
4479,my guy,mary wells,4591VqUIXysNlmI5NcAIUd,0.691,0.581,10.0,-7.85,1.0,0.065,0.557,4.620000000000001e-05,0.147,0.91,126.615,174440.0,4.0,0.0,65.0,1964.0,0
4480,"reach out, i'll be there - single version / mono",four tops,0PpamSdfQzIAvj5OB9Bz54,0.62,0.763,3.0,-4.908,0.0,0.0311,0.0615,0.0,0.289,0.718,119.534,182467.0,4.0,0.0,56.0,2000.0,0
4481,then he kissed me,the crystals,5usNPz6U1acDrkUYekGYDY,0.44,0.682,4.0,-7.416,1.0,0.0373,0.681,3.33e-05,0.207,0.626,135.917,158853.0,4.0,0.0,58.0,2011.0,0
4482,"mercy, mercy",don covay,12w6nPwHLEwgdvJu3vHoRF,0.858,0.465,9.0,-13.434,1.0,0.0729,0.32,0.000604,0.0753,0.703,117.961,146707.0,4.0,0.0,51.0,1965.0,0
4483,make me yours,bettye swann,3axZhjWYerBhaovH5MlkTZ,0.711,0.4920000000000001,3.0,-8.119,1.0,0.0325,0.454,1.4499999999999993e-05,0.126,0.868,107.917,195293.0,4.0,0.0,0.0,2013.0,0
4484,it's your thing,the isley brothers,3ZxfehzRtB3oJcBuxWXFZQ,0.376,0.67,10.0,-9.273,1.0,0.0854,0.0727,2.52e-06,0.0718,0.8370000000000001,185.503,169293.0,4.0,0.0,61.0,1969.0,0
4485,smooth sailin',leon bridges,3JbqwFY5q0ORO3siv5zL3A,0.6409999999999999,0.721,11.0,-6.7879999999999985,0.0,0.0451,0.413,7.15e-06,0.246,0.753,67.055,183333.0,4.0,0.0,0.0,2015.0,0
4486,i really like you,carly rae jepsen,0PGLRTN0X6DrXh645WJCIY,0.622,0.8079999999999999,5.0,-4.7010000000000005,1.0,0.0418,0.00543,5.6299999999999986e-05,0.215,0.599,122.121,204773.0,4.0,0.0,57.0,2015.0,0
4487,thrift shop (feat. wanz),macklemore & ryan lewis,4YMqbFcDIFiCBd02PzUBcM,0.7809999999999999,0.526,6.0,-6.985,0.0,0.293,0.0619,0.0,0.0457,0.662,94.992,235613.0,4.0,1.0,3.0,2012.0,0
4488,money on my mind,sam smith,5XX9oGZfgKMXdHnEp4t2JB,0.688,0.841,2.0,-5.2170000000000005,1.0,0.179,0.204,0.000295,0.229,0.743,133.912,192670.0,4.0,0.0,64.0,2014.0,0
4489,girls,the 1975,2zyz614fJRrqQXW1q0sY1c,0.662,0.911,11.0,-4.985,1.0,0.0531,0.00395,0.00125,0.473,0.898,108.025,254620.0,4.0,1.0,58.0,2013.0,0
4490,you’re not the one,sky ferreira,0Px73m5ACfeYHYsAo9YTfP,0.468,0.966,1.0,-3.468,0.0,0.0557,0.00215,0.0027600000000000003,0.132,0.8,92.002,235067.0,4.0,0.0,49.0,2013.0,0
4491,like mariah,fifth harmony,3lao2enU6pehXrEsAR8Fdr,0.735,0.77,4.0,-4.851,1.0,0.143,0.112,0.0,0.129,0.4920000000000001,97.981,208187.0,4.0,0.0,47.0,2015.0,0
4492,true love,coldplay,0fQuzbQNLcD1ofo7B2NcFI,0.482,0.574,11.0,-7.962999999999999,1.0,0.028,0.00376,0.08,0.123,0.184,119.994,246000.0,4.0,0.0,58.0,2014.0,0
4493,locked out of heaven,bruno mars,3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,233478.0,4.0,1.0,87.0,2012.0,0
4494,geronimo,sheppard,19cL3SOKpwnwoKkII7U3Wh,0.705,0.78,7.0,-6.267,1.0,0.0805,0.456,0.00152,0.115,0.457,142.028,218228.0,4.0,0.0,65.0,2015.0,0
4495,"ciega, sordomuda",shakira,7jxHeJLVpnP7S08JFF4GBi,0.746,0.8759999999999999,1.0,-6.0420000000000025,1.0,0.0345,0.0438,2.51e-06,0.112,0.928,119.97,267827.0,4.0,0.0,72.0,1998.0,0
4496,enloquéceme,ov7,0tZARbD3Ir3eY7nbFULwfS,0.8059999999999999,0.92,5.0,-3.059,1.0,0.124,0.0903,5.18e-06,0.316,0.7979999999999999,106.971,249400.0,4.0,0.0,60.0,2007.0,0
4497,"vuela, vuela (voyage, voyage)",magneto,6nz1ojKuYx5HO7Vh0wmuWp,0.667,0.777,5.0,-11.435,0.0,0.0293,0.000247,0.00111,0.0602,0.797,124.947,265467.0,4.0,0.0,66.0,2007.0,0
4498,azúcar amargo,fey,4Gf68vwxa69hCiXmJ1jvgj,0.682,0.948,7.0,-4.047,1.0,0.0308,0.0721,0.0,0.0589,0.634,130.058,281520.0,4.0,1.0,70.0,1996.0,0
4499,clavado en un bar,maná,78DVpEWwmJFC25KGz8fJuE,0.634,0.8540000000000001,11.0,-3.444,1.0,0.0369,0.00737,2.49e-06,0.0664,0.564,148.003,310813.0,4.0,0.0,75.0,1997.0,0
4500,la calle de las sirenas,kabah,1SVm64B4Ry7dqFSxHY8e65,0.693,0.804,5.0,-11.632,1.0,0.0288,0.101,0.00156,0.124,0.8290000000000001,104.531,236160.0,4.0,0.0,73.0,1996.0,0
4501,simarik,tarkan,6vEL7E8TGzrxuxbrgdlkLL,0.775,0.818,7.0,-8.687000000000001,1.0,0.164,0.0518,0.0,0.114,0.826,97.06,235218.0,3.0,0.0,67.0,1997.0,0
4502,mas de lo que te imaginas (classic version),the sacados,4fXBKW9Xt9oSb7qRvVoU9Y,0.659,0.843,6.0,-7.039,1.0,0.094,0.0586,1.2e-06,0.0802,0.745,178.86900000000003,219454.0,4.0,0.0,65.0,2018.0,0
4503,desesperada,marta sánchez,20WaSPMyeIO7NntPpn1FM5,0.772,0.935,6.0,-4.805,0.0,0.0732,0.00871,7.62e-06,0.063,0.867,98.226,227733.0,4.0,0.0,67.0,1993.0,0
4504,te ves buena,el general,56vD8HM5H08hknJtMcNHOP,0.8079999999999999,0.8690000000000001,7.0,-6.971,1.0,0.0509,0.305,0.0,0.0983,0.848,92.165,205000.0,4.0,0.0,63.0,2009.0,0
4505,la bomba,azul azul,0Tl84qfow6Dv0PM60zoBhb,0.923,0.768,1.0,-7.3210000000000015,1.0,0.0674,0.119,0.0,0.0689,0.96,94.013,123960.0,4.0,1.0,67.0,2000.0,0
4506,formas de amor,calo,0grtL2b9mfjf9mfOxVZJhP,0.732,0.8390000000000001,10.0,-7.947999999999999,0.0,0.0539,0.0456,0.031,0.0448,0.933,95.071,242053.0,4.0,0.0,70.0,1994.0,0
4507,rica y apretadita,el general,2XRqhe4lmCQVaUWawR5wRo,0.846,0.85,6.0,-5.7070000000000025,1.0,0.0509,0.162,0.0,0.355,0.816,115.341,261867.0,4.0,0.0,65.0,1991.0,0
4508,salomé,chayanne,4dtlsMh8wam865qaU4WEnM,0.773,0.813,11.0,-6.185,0.0,0.155,0.00335,0.000103,0.0551,0.757,128.004,253133.0,4.0,0.0,60.0,1998.0,0
4509,coco jamboo - radio version,mr. president,6yfBhQCRmXLPdvBwZZGWmP,0.845,0.7090000000000001,1.0,-6.436,0.0,0.0564,0.0456,0.0,0.0628,0.861,99.994,221133.0,4.0,0.0,31.0,1996.0,0
4510,mirala miralo,alejandra guzman,6GCNUmk7L7OWtpvSk0fWOg,0.669,0.889,5.0,-5.472,1.0,0.0318,0.0046,1.49e-05,0.091,0.58,122.102,240933.0,4.0,0.0,66.0,1993.0,0
4511,suave,luis miguel,4p7XH4NhQ25iGYrrbg93gt,0.61,0.677,4.0,-9.813,0.0,0.0325,0.0614,0.0,0.232,0.444,103.946,289600.0,4.0,0.0,72.0,1993.0,0
4512,la pachanga,vilma palma e vampiros,0bIye27QbOvSrTAmCViX5O,0.6809999999999999,0.918,9.0,-4.83,0.0,0.0508,0.00244,0.000535,0.119,0.551,105.031,281933.0,4.0,0.0,65.0,2003.0,0
4513,¿donde están?,sentidos opuestos,4svFtvFAitlF833rgaDW22,0.895,0.961,4.0,-11.706,1.0,0.037,0.0151,0.504,0.0683,0.925,129.994,269493.0,4.0,0.0,64.0,1997.0,0
4514,mujeres,ricardo arjona,7wNrk2vc0GUUNBFggJzEsI,0.7609999999999999,0.634,2.0,-9.476,1.0,0.0371,0.376,0.00177,0.0452,0.8809999999999999,106.043,206000.0,4.0,0.0,67.0,1989.0,0
4515,con los ojos cerrados,gloria trevi,2YTKyc2ZppRHWTSI1Bf2Iz,0.81,0.502,4.0,-10.258,0.0,0.0701,0.383,0.0,0.116,0.264,115.164,215640.0,4.0,0.0,53.0,1992.0,0
4516,mírame a los ojos,onda vaselina,0q3P0vjpqqswJSukITnfZA,0.6920000000000001,0.934,0.0,-8.92,1.0,0.0319,0.0307,0.0307,0.392,0.583,135.011,262547.0,4.0,0.0,59.0,1998.0,0
4517,media naranja,fey,5qOOJibHjeGx0rhzL20JSc,0.708,0.846,2.0,-9.08,1.0,0.0295,0.0173,0.0447,0.0621,0.868,132.00799999999998,221173.0,4.0,0.0,45.0,1995.0,0
4518,amor de papel,sentidos opuestos,6RTlokHIiobtIsthCLm3as,0.8270000000000001,0.951,4.0,-13.509,1.0,0.0541,0.24,0.267,0.172,0.865,129.995,248227.0,4.0,0.0,64.0,1998.0,0
4519,dime que me quieres (bring a little lovin),ricky martin,4pupiOjh6MWxPUTIroVaJy,0.746,0.595,1.0,-15.984000000000002,1.0,0.0462,0.025,1.24e-05,0.0413,0.893,113.921,195867.0,4.0,0.0,55.0,1991.0,0
4520,muchacha triste,los fantasmas del caribe,5Lhea4g9nPsbmwo2HIBpni,0.86,0.682,11.0,-9.046,0.0,0.0406,0.147,0.00931,0.0225,0.98,123.829,244507.0,4.0,0.0,63.0,2010.0,0
4521,pelo suelto,gloria trevi,3ZbIfOTLykp21uW9C6Qjjt,0.965,0.583,2.0,-9.741,1.0,0.0751,0.122,0.0707,0.122,0.672,123.961,207400.0,4.0,1.0,46.0,1991.0,0
4522,dragostea din tei - original romanian version,o-zone,6gbQUo6PAVgOMdiikQkUDR,0.8109999999999999,0.968,0.0,-3.857,1.0,0.0416,0.164,0.0,0.0659,0.7120000000000001,130.096,213947.0,4.0,0.0,38.0,2004.0,0
4523,sólo se vive una vez,azucar moreno,5dg7OfEwTVvUZfqt24ObwI,0.741,0.967,6.0,-5.488,1.0,0.0504,0.0484,1.51e-05,0.0384,0.979,102.0,210867.0,4.0,0.0,56.0,1997.0,0
4524,como un trueno,ilegales,5NuGimnwSMQwBKgCCy7wIn,0.8340000000000001,0.945,0.0,-6.527,1.0,0.0424,0.187,0.0775,0.0731,0.934,130.418,246267.0,4.0,0.0,58.0,1997.0,0
4525,the summer is magic - radio mix,playahitty,3riZWJaCsJLpTH9s2gGtGc,0.6940000000000001,0.936,6.0,-7.846,0.0,0.0301,0.0914,0.129,0.393,0.924,133.83100000000002,236667.0,4.0,0.0,58.0,1994.0,0
4526,no puedo olvidarme ti,mdo,3AZ2FAKI5pGoRgRdAwN2Mq,0.7120000000000001,0.797,9.0,-6.496,1.0,0.0373,0.204,1.75e-06,0.111,0.612,129.131,210521.0,4.0,0.0,59.0,1997.0,0
4527,tearin' up my heart - radio edit,*nsync,594M0rqYMOo8BhMGEdoi5C,0.6859999999999999,0.915,7.0,-4.447,1.0,0.0364,0.0028,7.16e-06,0.233,0.7959999999999999,110.054,211000.0,4.0,0.0,60.0,1997.0,0
4528,tbc,ragazzi,6HJpRs15t69hbKxIhlWwgC,0.718,0.7609999999999999,7.0,-8.898,1.0,0.054,0.121,0.0,0.122,0.647,125.985,241773.0,4.0,0.0,60.0,2005.0,0
4529,gracias a dios,thalía,3m8qGT5waagsTxTeSYs2Tc,0.667,0.69,11.0,-8.506,1.0,0.0972,0.0747,0.0,0.327,0.61,78.87,242840.0,4.0,0.0,55.0,1995.0,0
4530,explota corazón,mercurio,6XSI2LYIPQMB9Aju5XslFG,0.669,0.6409999999999999,11.0,-15.714,1.0,0.0344,0.0176,7.26e-05,0.0586,0.91,138.006,215187.0,4.0,0.0,32.0,2018.0,0
4531,ya no,lucero,57xIz4fw0sMzc2GRnc2Il7,0.765,0.843,8.0,-6.013,0.0,0.0263,0.169,0.0,0.075,0.49,107.632,217160.0,4.0,0.0,51.0,2016.0,0
4532,i love it (feat. charli xcx) - original version,icona pop,3VZQshi4COChhXaz7cLP02,0.7140000000000001,0.905,8.0,-2.6630000000000003,1.0,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,155337.0,4.0,1.0,66.0,2012.0,0
4533,five more hours - deorro x chris brown,deorro,6YwLgicpvVuMt1eE2OldwQ,0.6990000000000001,0.883,5.0,-3.2260000000000004,0.0,0.219,0.0288,0.0,0.8170000000000001,0.499,127.961,211975.0,4.0,0.0,69.0,2015.0,0
4534,bad (feat. vassy) - radio edit,david guetta,6PtXobrqImYfnpIxNsJApa,0.614,0.972,5.0,-3.927,0.0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625.0,4.0,0.0,67.0,2014.0,0
4535,i want you to know,zedd,1JDIArrcepzWDTAWXdGYmP,0.58,0.846,9.0,-2.8760000000000003,0.0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,240000.0,4.0,0.0,69.0,2015.0,0
4536,waiting for love,avicii,2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6.0,-3.863,0.0,0.0527,0.31,0.0,0.198,0.613,127.999,230613.0,4.0,0.0,82.0,2015.0,0
4537,drive you crazy (feat. jason derulo & juicy j),pitbull,34en17vDgo4EoaFMQ0q1zk,0.8220000000000001,0.536,2.0,-6.102,1.0,0.123,0.3,0.0,0.311,0.546,127.982,230360.0,4.0,1.0,43.0,2014.0,0
4538,runaway (u & i),galantis,46lFttIf5hnUZMGvjK0Wxo,0.506,0.805,1.0,-4.119,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074.0,4.0,0.0,77.0,2015.0,0
4539,let you go - radio edit,the chainsmokers,2Mh0jU5IyRTQfpyMnvki5Z,0.598,0.882,5.0,-2.894,1.0,0.0954,0.27,0.0,0.0793,0.25,125.981,218973.0,4.0,1.0,56.0,2015.0,0
4540,outside,calvin harris,7MmG8p0F9N3C4AXdK6o6Eb,0.6459999999999999,0.823,2.0,-4.123,0.0,0.0394,0.213,0.0,0.322,0.418,128.035,227267.0,4.0,0.0,80.0,2014.0,0
4541,new york raining,charles hamilton,0GHOVS1rjvYZpNIrFVje94,0.696,0.753,6.0,-5.059,0.0,0.165,0.0265,0.0,0.119,0.695,98.01,214640.0,4.0,1.0,34.0,2015.0,0
4542,go all night,gorgon city,2Yhw5UiH13rDTGCeWfzK3n,0.73,0.634,2.0,-8.1,1.0,0.041,0.00503,0.000118,0.18,0.52,121.025,200361.0,4.0,0.0,37.0,2014.0,0
4543,gdfr (feat. sage the gemini & lookas),flo rida,26rdOwwjC2UnweK3xeS58u,0.657,0.8270000000000001,5.0,-4.0360000000000005,1.0,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186.0,4.0,1.0,73.0,2015.0,0
4544,i'll keep loving you (feat. birdy & jaymes young),david guetta,53ZXGPNk3S0t9jAAqSaoQ2,0.6459999999999999,0.5720000000000001,11.0,-6.249,0.0,0.0281,0.143,0.000171,0.0852,0.27,127.98,188907.0,3.0,0.0,27.0,2014.0,0
4545,sleepless - radio edit,cazzette,6zWpqo98M9Ai6TK3qmm55o,0.722,0.635,6.0,-9.6,0.0,0.0419,0.141,0.0008730000000000001,0.3,0.53,123.999,221421.0,4.0,0.0,0.0,2014.0,0
4546,in the dark,dev,1pbHy9VBpSyZh56xuujZz0,0.736,0.823,8.0,-4.231,1.0,0.0675,0.00358,0.000914,0.33,0.442,124.954,226227.0,4.0,1.0,59.0,2012.0,0
4547,untouchable,tritonal,05dL7chWJaVjMJnGO1YCKk,0.542,0.795,7.0,-3.131,1.0,0.0379,0.0664,2.89e-06,0.313,0.251,128.959,228837.0,4.0,0.0,52.0,2015.0,0
4548,club can't handle me (feat. david guetta),flo rida,6ebkx7Q5tTxrCxKq4GYj0Y,0.616,0.8690000000000001,0.0,-3.911,1.0,0.0327,0.0283,0.0,0.064,0.473,127.966,234560.0,4.0,1.0,78.0,2010.0,0
4549,part of me,katy perry,1nZzRJbFvCEct3uzu04ZoL,0.6779999999999999,0.918,5.0,-4.63,1.0,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160.0,4.0,0.0,76.0,2012.0,0
4550,اركض عالجم,autostrad,1jXjmNxK7t8aO9fug0Q6k9,0.632,0.901,1.0,-4.982,1.0,0.0753,0.0371,2.45e-05,0.282,0.64,143.096,246385.0,4.0,0.0,22.0,2018.0,0
4551,yoi yoi,balqees,2qKMqBvoQX8kQIVV3a8WeE,0.84,0.777,10.0,-2.967,0.0,0.16,0.167,0.0,0.0373,0.902,108.048,232040.0,4.0,0.0,0.0,2015.0,0
4552,ana kadab,oka,3IcRDVBrhAmjP4sg8qPTAa,0.823,0.919,1.0,-4.231,1.0,0.0906,0.252,1.67e-06,0.119,0.941,147.985,212507.0,4.0,0.0,20.0,2015.0,0
4553,shou hal ossa,nancy ajram,6qntPlZeVywFFK1Rt8IKfJ,0.733,0.79,2.0,-4.166,0.0,0.121,0.318,1.65e-05,0.17800000000000002,0.563,137.953,260747.0,4.0,0.0,29.0,2014.0,0
4554,khalina,ramy sabry,41j7FswF5MiQ9zjqSXOke3,0.68,0.898,6.0,-6.4910000000000005,0.0,0.0394,0.0127,1.49e-05,0.0293,0.843,127.953,287881.0,4.0,0.0,30.0,2016.0,0
4555,keda bardou,maya diab,20aPXSjhJxTNGq6C8Ep9my,0.777,0.423,7.0,-7.153,1.0,0.0304,0.558,0.0,0.14,0.622,92.957,163631.0,4.0,0.0,0.0,2016.0,0
4556,ya layaly,ahmed gamal,1Aq5WmOnCf74LVrOniSaaK,0.628,0.8109999999999999,6.0,-6.27,1.0,0.0583,0.0136,5.520000000000003e-05,0.107,0.514,128.013,225410.0,4.0,0.0,12.0,2015.0,0
4557,tani tani - keep connected,dj youcef,6HDpU0LgWn5K0qayhqh6kI,0.61,0.921,1.0,-3.587,1.0,0.0491,0.0238,0.0,0.14,0.34,127.962,218675.0,4.0,0.0,10.0,2016.0,0
4558,lessa fi kaman (feat. shady ahmed),hassan el shafei,0Lf9uFnkOvUkiC2yknmv5Q,0.701,0.823,9.0,-6.557,0.0,0.0426,0.0599,0.000543,0.13699999999999998,0.599,108.002,280920.0,4.0,0.0,20.0,2016.0,0
4559,diggi style,l'algérino,71N3qzXTEdHADAjG8oKR4p,0.578,0.8140000000000001,6.0,-2.463,0.0,0.165,0.021,0.0,0.0948,0.5479999999999999,89.992,186355.0,4.0,0.0,34.0,2015.0,0
4560,la bezzaf,the5,1JJGXc64eyeyGkaBte42Tv,0.539,0.8190000000000001,4.0,-3.36,0.0,0.051,0.0487,0.0,0.0728,0.35200000000000004,207.947,171733.0,4.0,0.0,22.0,2016.0,0
4561,scénario,dj hamida,3utVVmmHKwkUuouxFHRyva,0.72,0.8440000000000001,3.0,-4.518,0.0,0.154,0.149,0.0,0.126,0.939,101.985,230000.0,4.0,0.0,41.0,2018.0,0
4562,mayestahlushi (feat. abla fahita),hassan el shafei,6iZvcPB4G81IoO6lQxtIf3,0.711,0.591,7.0,-10.026,0.0,0.054,0.0353,0.206,0.08900000000000001,0.378,118.995,318067.0,4.0,0.0,24.0,2014.0,0
4563,al oula,joseph attieh,2XoIrz6T7gBLeNVgxcF7wn,0.6829999999999999,0.857,4.0,-6.51,0.0,0.0717,0.0573,0.0,0.115,0.265,115.067,176536.0,4.0,0.0,0.0,2017.0,0
4564,nifsi aoulhalak,myriam fares,4x6GakeJVyxXbNMJ0AK4ox,0.6940000000000001,0.924,6.0,-3.495,0.0,0.0448,0.000447,1.06e-06,0.0983,0.414,128.003,259236.0,4.0,0.0,37.0,2015.0,0
4565,hasta luego (feat. zouhair bahaoui & chk),tiiwtiiw,71uzz1PBGeGGQi9yoFj1I6,0.779,0.799,9.0,-4.2330000000000005,0.0,0.0353,0.399,0.0,0.104,0.879,96.984,181856.0,4.0,0.0,52.0,2017.0,0
4566,lala fatema,ogb,71FLVTX6V4kMkpxgLp9AnV,0.836,0.769,1.0,-6.452000000000001,1.0,0.172,0.0144,0.0,0.845,0.6459999999999999,122.008,231587.0,4.0,0.0,36.0,2018.0,0
